source	target	interaction	directed	name	weight
UCqmugCqELzhIMNYnsjScXXw	UClq42foiSgl7sSpLupnugGA	pp	true	Vsauce3	18
UCqmugCqELzhIMNYnsjScXXw	UC4Abl9Z_dKFxA7fRFnGPLiA	pp	true	Vsauce3	18
UCqmugCqELzhIMNYnsjScXXw	UC1UIj7Y9SphX5GuoG2e94XQ	pp	true	Vsauce3	18
UCqmugCqELzhIMNYnsjScXXw	UCk6cjmZB_r3AVPMyAeJYBng	pp	true	Vsauce3	18
UCqmugCqELzhIMNYnsjScXXw	UCohfGoL208cZbSSlXgMNUiA	pp	true	Vsauce3	18
UCqmugCqELzhIMNYnsjScXXw	UCyi06SeKkiwoAzFVmQtDtfg	pp	true	Vsauce3	18
UCBMxQPhfM6nkhQ8vPfQhkCg	UCJfrQ757VURxgJTO2Z2MLrQ	pp	true	Vsauce2	16
UCBMxQPhfM6nkhQ8vPfQhkCg	UCS4mCuv_CP6xgMgGjLKLvoA	pp	true	Vsauce2	16
UCRPktNf5vnBR1J4e7t1RUVg	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true	ThreadBanger	11
UCRPktNf5vnBR1J4e7t1RUVg	UCo_IB5145EVNcf8hw1Kku7w	pp	true	ThreadBanger	11
UCRPktNf5vnBR1J4e7t1RUVg	UCbaGn5VkOVlcRgIWAHcrJKA	pp	true	ThreadBanger	11
UCRPktNf5vnBR1J4e7t1RUVg	UCX0Li3JxkKVPIHAamYe-YmQ	pp	true	ThreadBanger	11
UCRPktNf5vnBR1J4e7t1RUVg	UC2hAbftpVjHtFrDOpEM90aA	pp	true	ThreadBanger	11
UCRPktNf5vnBR1J4e7t1RUVg	UCTrtA2LyW7gie0o8hY4efXw	pp	true	ThreadBanger	11
UCRPktNf5vnBR1J4e7t1RUVg	UCsXVk37bltHxD1rDPwtNM8Q	pp	true	ThreadBanger	11
UCRPktNf5vnBR1J4e7t1RUVg	UCp68_FLety0O-n9QU6phsgw	pp	true	ThreadBanger	11
UCGnX8ABNZYuZrhzT-sJVaeg	UC2zHjOF9Womes-SEjdzTleA	pp	true	Field Day	1
UCgl9rHdm9KojNRWs56QI_hg	UCK8sQmJBp8GCxrOtXWBpyEA	pp	true	Earth Outreach	2
UCgl9rHdm9KojNRWs56QI_hg	UCBmwzQnSoj9b6HzNmFrg_yw	pp	true	Earth Outreach	2
UCgl9rHdm9KojNRWs56QI_hg	UCL8ZULXASCc1I_oaOT0NaOQ	pp	true	Earth Outreach	2
UCgl9rHdm9KojNRWs56QI_hg	UCBR8-60-B28hp2BmDPdntcQ	pp	true	Earth Outreach	2
UC6ZEIvlahVCA8k5tYTr_a2A	UCUpquzY878NEaZm5bc7m2sQ	pp	true	Google Ads	3
UC6ZEIvlahVCA8k5tYTr_a2A	UCMSfoJzq24tEKNfdB4GaIqg	pp	true	Google Ads	3
UCGg-UqjRgzhYDPJMr-9HXCg	UCkRfArvrzheW2E7b6SVT7vQ	pp	true	Salesforce.org	6
UCGg-UqjRgzhYDPJMr-9HXCg	UCMDQxm7cUx3yXkfeHa5zJIQ	pp	true	Salesforce.org	6
UCGg-UqjRgzhYDPJMr-9HXCg	UCcB3bcWy0_QK7uPQvTD0LwQ	pp	true	Salesforce.org	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCfM3zsQsOnfWNUppiycmBuw	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCe9DTWmhhxeKyYHL4mldGcA	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCkM3cLfmWBSFoEU-xVnQ-dw	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCGCPAOQDZa_TTTXDr5byjww	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UC4PooiX37Pld1T8J5SYT-SQ	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCfm4y4rHF5HGrSr-qbvOwOg	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCGjylN-4QCpn8XJ1uY-UOgA	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCHUE4ypXKp7ZkmdWbGJNgJg	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCutXfzLC5wrV3SInT_tdY0w	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCzH3iADRIq1IJlIXjfNgTpA	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCpko_-a4wgz2u_DgDgd9fqA	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCWljxewHlJE3M7U_6_zFNyA	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCbwMZHCMpBiOWfYLBOH-9Qw	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCPDXXXJj9nax0fr0Wfc048g	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCYoKN0FOSrHo1qf4ZqlM2CA	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCo_IB5145EVNcf8hw1Kku7w	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCgefQJC5UgbWJHDxBqB4qVg	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCNPCx6BWK0ID6UKO1QicOmQ	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCq54nlcoX-0pLcN5RhxHyug	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UC0v-tlzsn0QZwJnkiaUSJVQ	pp	true	Creator Insider	6
UCqVDpXKLmKeBU_yyt_QkItQ	UCKqH_9mk1waLgBiL2vT5b9g	pp	true	Creator Insider	6
UCwzySbzUWiKqG84jOnbeB1w	UCEN58iXQg82TXgsDCjWqIkg	pp	true	YouTube Originals	2
UCwzySbzUWiKqG84jOnbeB1w	UCBR8-60-B28hp2BmDPdntcQ	pp	true	YouTube Originals	2
UCwzySbzUWiKqG84jOnbeB1w	UCkRfArvrzheW2E7b6SVT7vQ	pp	true	YouTube Originals	2
UCwzySbzUWiKqG84jOnbeB1w	UCMDQxm7cUx3yXkfeHa5zJIQ	pp	true	YouTube Originals	2
UCwzySbzUWiKqG84jOnbeB1w	UCeNZlh03MyUkjRlLFpVQxsg	pp	true	YouTube Originals	2
UCwzySbzUWiKqG84jOnbeB1w	UCgl9rHdm9KojNRWs56QI_hg	pp	true	YouTube Originals	2
UCwzySbzUWiKqG84jOnbeB1w	UCK8sQmJBp8GCxrOtXWBpyEA	pp	true	YouTube Originals	2
UCh5Yo6HN5b2Hco70HosIzZA	UCCLyNDhxwpqNe3UeEmGHl8g	pp	true	YouTube For Business	1
UCh5Yo6HN5b2Hco70HosIzZA	UCK8sQmJBp8GCxrOtXWBpyEA	pp	true	YouTube For Business	1
UCP-Ng5SXUEt0VE-TXqRdL6g	UCOWAOUxf3XILuywxw60g5vA	pp	true	Waymo	2
UCP-Ng5SXUEt0VE-TXqRdL6g	UC5EywsvPhdLUqTG80JxVUOQ	pp	true	Waymo	2
UCP-Ng5SXUEt0VE-TXqRdL6g	UC-P2nvnAm3kUQH43M_6GpDQ	pp	true	Waymo	2
UCP-Ng5SXUEt0VE-TXqRdL6g	UCzVnXCLWqY5dtOBn9UZoFTw	pp	true	Waymo	2
UCP-Ng5SXUEt0VE-TXqRdL6g	UCpeX7ds2tTpiRMwga0jUq8g	pp	true	Waymo	2
UCP-Ng5SXUEt0VE-TXqRdL6g	UCwEFuOAC8vDbILoL0hLk-8A	pp	true	Waymo	2
UCP-Ng5SXUEt0VE-TXqRdL6g	UCQ4igMzWw0NDcFnbX037byA	pp	true	Waymo	2
UCpVm7bg6pXKo1Pr6k5kxG9A	UCDPk9MG2RexnOMGTD-YnSnA	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCXVCgDuD_QCkI7gTKU7-tpg	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UC0ED5C9OaHHlbpk55kNU5DQ	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCfDXsZ2-Wkd88QB8QloHDbw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCwQgUb_Yu3_Mr1ENLDKZ5eg	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCqquLbFNHnJxjr8K-IVtfkw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCYlP8tjpJ7cqPOidoO-WAKQ	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCII9X_DCYiUtzh82scaHNQw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCz5CCA2lIUyC1JMaTbQjH3g	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCYlydCH0iL3qIVO3c1yI_Og	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCleyt4kLuF_rNaHVK-QERYw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCZPA8m3npPV3n3IBzqfWNsQ	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCrv2jBdI8O7FsupfLp-znLQ	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCXvV6b5FON_-bZX9kqCNc4Q	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCAH3_3Wxa87Xd-UNviLITUg	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCkElYLjL55RETPeVW4NxdmQ	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UC95YHAjx2iskfIi-PsDhSKw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCjyvltFHz45H_ZvKod30zSw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UC1wO5yxiENr0-xejvmQ-71g	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCa71nWoTCkt9JYyAOVVbm5w	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCQiT2drDUu-X0gE13NoUxlw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCqgg3PeRb0JzUxe_F12MEKw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCnwkesQ_9ONN3DFLefpBAVg	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCdEcOBxfk2LqkTC8OfU8mbA	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCZmtsNg5dz-JXckFT3BfwjQ	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCy9vqEbSt-jtGDHvdiXjf0w	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCi6VTDcDxYElEdzB-3yloHw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UChR1fAm2PhP2UhRmtE0eWCg	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UC7QrQbJrL3CfG0L2ZqaRqUg	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCFep6PkHuIImohNclXuQgng	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCko5ZU9k72vu-Mun-AdcGaw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCTf9X6j6ZsfeDQe_IVnyFQA	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCn5myPc-e7CcPA2BuSKb16w	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCQBBUy62BJntKMCvPesEmhA	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCtMgRLPL-nEaDy0LMCrfqtw	pp	true	LEGO	14
UCpVm7bg6pXKo1Pr6k5kxG9A	UCVK-Y-MisOoe2qWF-lYobmA	pp	true	LEGO	14
UC_xYMXx_-mAzheKyEtwtCAQ	UCbRTUq5LGqbn4ngTTi9AnMQ	pp	true	National Geographic	42
UC_xYMXx_-mAzheKyEtwtCAQ	UC7c8mE90qCtu11z47U0KErg	pp	true	National Geographic	42
UC_xYMXx_-mAzheKyEtwtCAQ	UC3CR9r7koQTTAlZBr5oOo-A	pp	true	National Geographic	42
UC_xYMXx_-mAzheKyEtwtCAQ	UCAn-f5AvAospCM1Jzgn9QHw	pp	true	National Geographic	42
UC_xYMXx_-mAzheKyEtwtCAQ	UCjHz5SVHeMT0AViCYZvsGDA	pp	true	National Geographic	42
UC_xYMXx_-mAzheKyEtwtCAQ	UCShHFwKyhcDo3g7hr4f1R8A	pp	true	National Geographic	42
UC08FMoIyKIiXzzw26J_6fdw	UCc2DvtaARu_9cm3yn3cNNTw	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UCOQoqKhs4HIR0O-uKGJ3fww	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UC_PnB0UKSq9jqDZOpaWxdog	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UC0rZoXAD5lxgBHMsjrGwWWQ	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UCldfgbzNILYZA4dmDt4Cd6A	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UClHybiqQOzR8kUpg5BbnjdQ	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UCMmaBzfCCwZ2KqaBJjkj0fw	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UCwnKziETDbHJtx78nIkfYug	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UCvPXiKxH-eH9xq-80vpgmKQ	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UCJdKr0Bgd_5saZYqLCa9mng	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UCIjuLiLHdFxYtFmWlbTGQRQ	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UCaeO5vkdj5xOQHp4UmIN6dw	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UCxeY-wRrb65Jt37QHa5xMog	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UC1yBKRuGpC1tSM73A0ZjYjQ	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UC-yewGHQbNFpDrGM0diZOLA	pp	true	Scientific American	8
UC08FMoIyKIiXzzw26J_6fdw	UCgHa4owKisgdFHSpfzJ3l6A	pp	true	Scientific American	8
UCJadKNYMahhqtdAhDZSy4cg	UC70QckdMkEtr9QHDhRn8-kw	pp	true	CERN	1
UCivtfTLPQ52Gmr4vdwVoZXQ	UCEmCXnbNYz-MOtXi3lZ7W1Q	pp	true	TJCMN	3
UCivtfTLPQ52Gmr4vdwVoZXQ	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true	TJCMN	3
UCivtfTLPQ52Gmr4vdwVoZXQ	UC7LeBTDzQhjcsEG9VjueUTg	pp	true	TJCMN	3
UCivtfTLPQ52Gmr4vdwVoZXQ	UC9aUuHpT8l_1o_so5mf1v7A	pp	true	TJCMN	3
UCboO-orWDjoSrZ2yqJRQpBQ	UCaAFjpMtI4_c6DetJdlidQQ	pp	true	Google Spotlight Stories	1
UCboO-orWDjoSrZ2yqJRQpBQ	UC7NV6LXCnEcDFx9QH-xPd1g	pp	true	Google Spotlight Stories	1
UCboO-orWDjoSrZ2yqJRQpBQ	UCEmCXnbNYz-MOtXi3lZ7W1Q	pp	true	Google Spotlight Stories	1
UCboO-orWDjoSrZ2yqJRQpBQ	UCUrJTuFfXKKjVYLKHYQpCOA	pp	true	Google Spotlight Stories	1
UCboO-orWDjoSrZ2yqJRQpBQ	UCK5OlUee3GVXV5QifSOfGzw	pp	true	Google Spotlight Stories	1
UClq42foiSgl7sSpLupnugGA	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true	barelydigital	3
UClq42foiSgl7sSpLupnugGA	UCqmugCqELzhIMNYnsjScXXw	pp	true	barelydigital	3
UClq42foiSgl7sSpLupnugGA	UCwmFOfFuvRPI112vR5DNnrA	pp	true	barelydigital	3
UCoxcjq-8xIDTYp3uz647V5A	UCtwKon9qMt5YLVgQt1tvJKg	pp	true	How 2 Travelers	3
UCoxcjq-8xIDTYp3uz647V5A	UCtESv1e7ntJaLJYKIO1FoYw	pp	true	How 2 Travelers	3
UCoxcjq-8xIDTYp3uz647V5A	UC9-y-6csu5WGm29I7JiwpnA	pp	true	How 2 Travelers	3
UCoxcjq-8xIDTYp3uz647V5A	UCvBqzzvUBLCs8Y7Axb-jZew	pp	true	How 2 Travelers	3
UCoxcjq-8xIDTYp3uz647V5A	UCo-3ThNQmPmQSQL_L6Lx1_w	pp	true	How 2 Travelers	3
UCoxcjq-8xIDTYp3uz647V5A	UCCAgrIbwcJ67zIow1pNF30A	pp	true	How 2 Travelers	3
UCoxcjq-8xIDTYp3uz647V5A	UCyp1gCHZJU_fGWFf2rtMkCg	pp	true	How 2 Travelers	3
UCoxcjq-8xIDTYp3uz647V5A	UCnQtJro3IurKlxp7XSPqpaA	pp	true	How 2 Travelers	3
UC6107grRI4m0o2-emgoDnAA	UCUK0HBIBWgM2c4vsPhkYY4w	pp	true	D!NG	5
UC6107grRI4m0o2-emgoDnAA	UCHnyfMqiRRG1u-2MsSQLbXA	pp	true	D!NG	5
UC6107grRI4m0o2-emgoDnAA	UCUHW94eEFW7hkUMVaZz4eDg	pp	true	D!NG	5
UC6107grRI4m0o2-emgoDnAA	UC2C_jShtL725hvbm1arSV9w	pp	true	D!NG	5
UC6107grRI4m0o2-emgoDnAA	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true	D!NG	5
UC6107grRI4m0o2-emgoDnAA	UCtESv1e7ntJaLJYKIO1FoYw	pp	true	D!NG	5
UC6107grRI4m0o2-emgoDnAA	UCoxcjq-8xIDTYp3uz647V5A	pp	true	D!NG	5
UC6107grRI4m0o2-emgoDnAA	UCivA7_KLKWo43tFcCkFvydw	pp	true	D!NG	5
UC6107grRI4m0o2-emgoDnAA	UCmmPgObSUPw1HL2lq6H4ffA	pp	true	D!NG	5
UCUHW94eEFW7hkUMVaZz4eDg	UCeiYXex_fwgYDonaTcSIk6w	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCMnPZh6PyA5PSYoNt0cjuxg	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCUFOXx9UF0sqwtRrGxfy5ZA	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCspCdzaOYa7hW70w9rR-gzA	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCkyfHZ6bY2TjqbJhiH8Y2QQ	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCG8q-OixC0dwcNSUboVAYqg	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCivA7_KLKWo43tFcCkFvydw	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCHnyfMqiRRG1u-2MsSQLbXA	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UC2C_jShtL725hvbm1arSV9w	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UC6107grRI4m0o2-emgoDnAA	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCOGeU-1Fig3rrDjhm9Zs_wg	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCX6b17PVsYBQ0ip5gyeme-Q	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCvBqzzvUBLCs8Y7Axb-jZew	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UCoxcjq-8xIDTYp3uz647V5A	pp	true	Numberphile	34
UCUHW94eEFW7hkUMVaZz4eDg	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true	Numberphile	34
UC2C_jShtL725hvbm1arSV9w	UCwez9XDNV_wS0WNDZteXjgw	pp	true	SmarterEveryDay	37
UC2C_jShtL725hvbm1arSV9w	UCqoy014xOu7ICwgLWHd9BzQ	pp	true	SmarterEveryDay	37
UC2C_jShtL725hvbm1arSV9w	UC127Qy2ulgASLYvW4AuHJZQ	pp	true	SmarterEveryDay	37
UC2C_jShtL725hvbm1arSV9w	UCzSBv-iml0SCoAE-6v2ReWQ	pp	true	SmarterEveryDay	37
UCvBqzzvUBLCs8Y7Axb-jZew	UC9-y-6csu5WGm29I7JiwpnA	pp	true	minutephysics	33
UCvBqzzvUBLCs8Y7Axb-jZew	UCtESv1e7ntJaLJYKIO1FoYw	pp	true	minutephysics	33
UCvBqzzvUBLCs8Y7Axb-jZew	UCoxcjq-8xIDTYp3uz647V5A	pp	true	minutephysics	33
UCvBqzzvUBLCs8Y7Axb-jZew	UCo-3ThNQmPmQSQL_L6Lx1_w	pp	true	minutephysics	33
UCvBqzzvUBLCs8Y7Axb-jZew	UCCAgrIbwcJ67zIow1pNF30A	pp	true	minutephysics	33
UCvBqzzvUBLCs8Y7Axb-jZew	UCWUq6teKH18Iwuh41D75sQg	pp	true	minutephysics	33
UCvBqzzvUBLCs8Y7Axb-jZew	UCP16wb-IThCVvM8D-Xx8HXA	pp	true	minutephysics	33
UCvBqzzvUBLCs8Y7Axb-jZew	UC4_HPD_v8Id82lnBrX7w7lg	pp	true	minutephysics	33
UCvBqzzvUBLCs8Y7Axb-jZew	UCRwr1kxjL-8m1L6mQXB2zSQ	pp	true	minutephysics	33
UCHnyfMqiRRG1u-2MsSQLbXA	UCXtxgWwk55kVJo9lCCZRdmg	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UC2LZO6swZ9SLUEOks3WnsfA	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCGRB1ZjIqAiaGwt-XLq9CnA	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCUHW94eEFW7hkUMVaZz4eDg	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UC6107grRI4m0o2-emgoDnAA	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UC2C_jShtL725hvbm1arSV9w	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCoxcjq-8xIDTYp3uz647V5A	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCvBqzzvUBLCs8Y7Axb-jZew	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCOGeU-1Fig3rrDjhm9Zs_wg	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCtESv1e7ntJaLJYKIO1FoYw	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCkyfHZ6bY2TjqbJhiH8Y2QQ	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCX6b17PVsYBQ0ip5gyeme-Q	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCGaVdbSav8xWuFWTadK6loA	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCZYTClx2T1of7BRZ86-8fow	pp	true	CGP Grey	31
UCHnyfMqiRRG1u-2MsSQLbXA	UCC552Sd-3nyi_tk2BudLUzA	pp	true	CGP Grey	31
UCOGeU-1Fig3rrDjhm9Zs_wg	UCkyfHZ6bY2TjqbJhiH8Y2QQ	pp	true	Sixty Symbols	23
UCOGeU-1Fig3rrDjhm9Zs_wg	UC4a-Gbdw7vOaccHmFo40b9g	pp	true	Sixty Symbols	23
UCOGeU-1Fig3rrDjhm9Zs_wg	UCX6b17PVsYBQ0ip5gyeme-Q	pp	true	Sixty Symbols	23
UCOGeU-1Fig3rrDjhm9Zs_wg	UC6107grRI4m0o2-emgoDnAA	pp	true	Sixty Symbols	23
UCOGeU-1Fig3rrDjhm9Zs_wg	UCoxcjq-8xIDTYp3uz647V5A	pp	true	Sixty Symbols	23
UCOGeU-1Fig3rrDjhm9Zs_wg	UC2C_jShtL725hvbm1arSV9w	pp	true	Sixty Symbols	23
UCOGeU-1Fig3rrDjhm9Zs_wg	UCUHW94eEFW7hkUMVaZz4eDg	pp	true	Sixty Symbols	23
UCOGeU-1Fig3rrDjhm9Zs_wg	UCHnyfMqiRRG1u-2MsSQLbXA	pp	true	Sixty Symbols	23
UCOGeU-1Fig3rrDjhm9Zs_wg	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true	Sixty Symbols	23
UCOGeU-1Fig3rrDjhm9Zs_wg	UCZdaZ6i5RRLvRo6s5q9SCUw	pp	true	Sixty Symbols	23
UCOGeU-1Fig3rrDjhm9Zs_wg	UCt_t6FwNsqr3WWoL6dFqG9w	pp	true	Sixty Symbols	23
UCeQEKFH31vvD-InkTGSvCrA	UCtyqy6OSBEo7TcmtCOYD-gg	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UCzNAswnSN0rZy79clU-DRPg	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UCeWgfJXzXpnNBNi9NI6GMfA	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UCljCD9VDAO7TWUCyb69SL-Q	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UC1zZE_kJ8rQHgLTVfobLi_g	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UCZ2ZEk_E9EEj1k8kxZxUZug	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UCueYUJlpa5DsBlgT1S-4z_Q	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UCjQ0DhfvetzJxgxtTpUlQZg	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UCYraBfUqw2O6qeNYRowX4UA	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UCsVcVkaoIeJilVSKVB7Vnxw	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UCte83i8I4jBVfgSIuHR2drQ	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UC3IFRa2lwtyfdeeIrRp1McA	pp	true	Veritasium	40
UCeQEKFH31vvD-InkTGSvCrA	UCrczLm9_Ww6_D4cK-4aghaw	pp	true	Veritasium	40
UCk6cjmZB_r3AVPMyAeJYBng	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true	Vihart	15
UCk6cjmZB_r3AVPMyAeJYBng	UCqmugCqELzhIMNYnsjScXXw	pp	true	Vihart	15
UCk6cjmZB_r3AVPMyAeJYBng	UCwmFOfFuvRPI112vR5DNnrA	pp	true	Vihart	15
UCk6cjmZB_r3AVPMyAeJYBng	UClq42foiSgl7sSpLupnugGA	pp	true	Vihart	15
UCk6cjmZB_r3AVPMyAeJYBng	UCtinbF-Q-fVthA0qrFQTgXQ	pp	true	Vihart	15
